comune,delta_rd_percent,delta_ru_totali,delta_ru_pro_capite
CASTROREALE,75.91,608.166,268.62455830388694
CESARO',57.59,603.225,285.3476821192053
CESARO',0.0,0.0,0.0
CESARO',-48.45,-645.56,-297.90493770189204
CESARO',0.0,0.0,0.0
CONDRO',-13.84,-277.01,-619.7091722595078
CONDRO',0.0,0.0,0.0
CONDRO',0.0,0.0,0.0
CONDRO',56.52,155.98,325.6367432150313
FALCONE,-27.16,-1210.59,-445.5612808244387
FALCONE,0.0,0.0,0.0
FALCONE,0.0,0.0,0.0
FALCONE,66.67,1285.3,455.9418233416105
FICARRA,0.0,0.0,0.0
FICARRA,82.1,440.35,341.8866459627329
FICARRA,0.0,0.0,0.0
FICARRA,-36.49,-417.15,-311.7713004484305
FIUMEDINISI,0.0,0.0,0.0
FIUMEDINISI,0.0,0.0,0.0
FIUMEDINISI,-59.62,-337.81,-256.69452887537994
FIUMEDINISI,75.87,295.931,221.33956619296933
FLORESTA,-19.34,-195.63,-443.6054421768707
FLORESTA,0.0,0.0,0.0
FLORESTA,0.0,0.0,0.0
FLORESTA,66.01,160.875,338.6842105263158
FONDACHELLI-FANTINA,-32.95,-229.96,-233.93692777212615
FONDACHELLI-FANTINA,0.0,0.0,0.0
FONDACHELLI-FANTINA,0.0,0.0,0.0
FONDACHELLI-FANTINA,39.74,234.26,213.5460346399271
FORZA D'AGRO',0.0,0.0,0.0
FORZA D'AGRO',0.0,0.0,0.0
FORZA D'AGRO',72.56,451.27,534.0473372781065
FORZA D'AGRO',-65.32,-442.422,-509.7027649769585
FRANCAVILLA DI SICILIA,78.94,1593.436,452.2952029520295
FRANCAVILLA DI SICILIA,0.0,0.0,0.0
FRANCAVILLA DI SICILIA,0.0,0.0,0.0
FRANCAVILLA DI SICILIA,-40.37,-1365.88,-377.41917656811273
FRAZZANO',67.13,137.49,244.644128113879
FRAZZANO',0.0,0.0,0.0
FRAZZANO',-53.73,-146.82,-247.17171717171718
FURCI SICULO,-71.6,-1186.17,-372.4238618524333
FURCI SICULO,0.0,0.0,0.0
FURCI SICULO,76.88,1181.06,368.73556041211367
FURCI SICULO,0.0,0.0,0.0
FURNARI,0.0,0.0,0.0
FURNARI,-47.46,-1953.81,-505.7753041677453
FURNARI,0.0,0.0,0.0
FURNARI,84.1,2582.39,617.7966507177033
GAGGI,0.0,0.0,0.0
GAGGI,58.63,978.9,317.61842959117456
GAGGI,0.0,0.0,0.0
GAGGI,-54.16,-1031.391,-330.99839537869065
GALATI MAMERTINO,81.71,645.98,292.1664405246495
GALATI MAMERTINO,0.0,0.0,0.0
GALATI MAMERTINO,0.0,0.0,0.0
GALATI MAMERTINO,-50.51,-701.14,-295.46565528866415
GALLODORO,66.05,125.87,388.48765432098764
GALLODORO,0.0,0.0,0.0
GALLODORO,0.0,0.0,0.0
GALLODORO,-60.02,-110.115,-320.1017441860465
GIARDINI-NAXOS,0.0,0.0,0.0
GIARDINI-NAXOS,-49.88,-5789.625,-632.9534273532306
GIARDINI-NAXOS,0.0,0.0,0.0
GIARDINI-NAXOS,67.91,6269.562,673.0608695652174
GIOIOSA MAREA,0.0,0.0,0.0
GIOIOSA MAREA,0.0,0.0,0.0
GIOIOSA MAREA,69.24,2752.9,406.8725982855454
GIOIOSA MAREA,-30.22,-2980.27,-435.4573348918761
GRANITI,0.0,0.0,0.0
GRANITI,-19.94,-480.488,-332.28769017980636
GRANITI,22.31,523.27,360.13076393668274
GRANITI,0.0,0.0,0.0
GUALTIERI SICAMINO',79.21,541.739,348.38520900321544
GUALTIERI SICAMINO',0.0,0.0,0.0
GUALTIERI SICAMINO',0.0,0.0,0.0
GUALTIERI SICAMINO',-56.9,-397.55,-244.79679802955664
ITALA,0.0,0.0,0.0
ITALA,65.39,542.64,363.943661971831
ITALA,-65.7,-483.667,-320.7340848806366
ITALA,0.0,0.0,0.0
LENI,41.29,255.71,377.7104874446086
LENI,0.0,0.0,0.0
LENI,0.0,0.0,0.0
LENI,-33.29,-296.7,-433.7719298245614
LETOJANNI,-42.22,-1853.69,-681.0029390154298
LETOJANNI,0.0,0.0,0.0
LETOJANNI,0.0,0.0,0.0
LETOJANNI,54.44,2067.959,709.6633493479752
LIBRIZZI,72.54,449.02,286.0
LIBRIZZI,0.0,0.0,0.0
LIBRIZZI,-36.16,-585.48,-363.87818520820383
LIMINA,-2.259999999999998,20.655,28.41127922971114
LIMINA,0.0,0.0,0.0
LIMINA,0.0,0.0,0.0
LIPARI,-22.37,-8321.56,-674.6846116426138
LIPARI,0.0,0.0,0.0
LIPARI,0.0,0.0,0.0
LIPARI,49.31,8189.99,645.643673630272
LONGI,92.71,349.417,268.57571099154495
LONGI,0.0,0.0,0.0
LONGI,0.0,0.0,0.0
LONGI,-92.81,-350.704,-258.06033848417957
MALFA,0.0,0.0,0.0
MALFA,-49.42,-468.58,-480.1024590163934
MALFA,0.0,0.0,0.0
MALFA,57.61,522.6,522.077922077922
MALVAGNA,41.44,167.99,276.2993421052632
MALVAGNA,0.0,0.0,0.0
MALVAGNA,0.0,0.0,0.0
MALVAGNA,-18.03,-194.86,-299.7846153846154
MANDANICI,83.65,141.9,287.82961460446245
MANDANICI,0.0,0.0,0.0
MANDANICI,0.0,0.0,0.0
MANDANICI,-66.78,-169.1,-303.04659498207883
MAZZARRA'SANT'ANDREA,0.0,0.0,0.0
MAZZARRA'SANT'ANDREA,0.0,0.0,0.0
MAZZARRA'SANT'ANDREA,75.7,419.638,299.9556826304503
MAZZARRA'SANT'ANDREA,-74.57,-373.296,-264.56130403968814
MERI',0.0,0.0,0.0
MERI',62.75,665.16,288.5726681127983
MERI',-19.36,-769.273,-327.9083546462063
MESSINA,55.4,95088.631,436.39657174327084
MESSINA,0.0,0.0,0.0
MESSINA,0.0,0.0,0.0
MESSINA,-29.18,-110935.902,-491.8548854779069
MILAZZO,-19.83,-16066.46,-537.6274929728282
MILAZZO,53.25,19151.24,638.4172278151876
MILAZZO,0.0,0.0,0.0
MILAZZO,0.0,0.0,0.0
MILITELLO ROSMARINO,71.07,300.524,262.00871839581515
MILITELLO ROSMARINO,0.0,0.0,0.0
MILITELLO ROSMARINO,0.0,0.0,0.0
MILITELLO ROSMARINO,-55.12,-338.151,-276.94594594594594
MIRTO,93.86,297.2,340.8256880733945
MIRTO,0.0,0.0,0.0
MIRTO,0.0,0.0,0.0
MIRTO,-76.39,-371.689,-408.00109769484084
MISTRETTA,73.47,1515.81,351.2885283893395
MISTRETTA,0.0,0.0,0.0
MISTRETTA,0.0,0.0,0.0
MISTRETTA,-43.62,-1602.47,-355.39365713018407
MOIO ALCANTARA,0.0,0.0,0.0
MOIO ALCANTARA,-14.37,-238.03,-352.63703703703703
MOIO ALCANTARA,0.0,0.0,0.0
MOIO ALCANTARA,47.84,183.1,266.90962099125363
MONFORTE SAN GIORGIO,53.53,963.864,393.7352941176471
MONFORTE SAN GIORGIO,0.0,0.0,0.0
MONFORTE SAN GIORGIO,0.0,0.0,0.0
MONFORTE SAN GIORGIO,-35.33,-1115.269,-432.10732274312284
MONGIUFFI MELIA,54.04,160.67,308.3877159309021
MONGIUFFI MELIA,0.0,0.0,0.0
MONGIUFFI MELIA,0.0,0.0,0.0
MONGIUFFI MELIA,-62.56,-149.08,-274.548802946593
MONTAGNAREALE,67.65,468.451,339.9499274310595
MONTAGNAREALE,0.0,0.0,0.0
MONTAGNAREALE,0.0,0.0,0.0
MONTAGNAREALE,-33.79,-532.7,-367.37931034482756
MONTALBANO ELICONA,0.0,0.0,0.0
MONTALBANO ELICONA,0.0,0.0,0.0
MONTALBANO ELICONA,-75.58,-624.737,-304.15628042843235
MONTALBANO ELICONA,62.44,634.213,305.350505536832
MOTTA CAMASTRA,-18.49,-296.312,-373.1889168765743
MOTTA CAMASTRA,18.81,292.42,367.36180904522615
MOTTA CAMASTRA,0.0,0.0,0.0
MOTTA D'AFFERMO,90.48,165.521,252.70381679389314
MOTTA D'AFFERMO,0.0,0.0,0.0
MOTTA D'AFFERMO,-51.18,-157.3,-236.8975903614458
MOTTA D'AFFERMO,0.0,0.0,0.0
NASO,82.15,1104.908,323.3561603745976
NASO,0.0,0.0,0.0
NASO,0.0,0.0,0.0
NASO,-68.49,-1137.818,-319.9713160854893
NIZZA DI SICILIA,0.0,0.0,0.0
NIZZA DI SICILIA,0.0,0.0,0.0
NIZZA DI SICILIA,75.05,1294.992,367.0612244897959
NIZZA DI SICILIA,-57.31,-1166.945,-329.7386267307149
NOVARA DI SICILIA,73.86,436.906,386.64247787610617
NOVARA DI SICILIA,0.0,0.0,0.0
NOVARA DI SICILIA,0.0,0.0,0.0
NOVARA DI SICILIA,-30.18,-437.74,-362.96849087893867
OLIVERI,0.0,0.0,0.0
OLIVERI,-39.13,-1180.336,-572.4228903976722
OLIVERI,0.0,0.0,0.0
OLIVERI,69.58,1296.906,593.0068587105624
PACE DEL MELA,64.52,2343.095,393.4007723304231
PACE DEL MELA,0.0,0.0,0.0
PACE DEL MELA,0.0,0.0,0.0
PACE DEL MELA,-62.79,-2785.06,-452.7080624187256
PAGLIARA,-71.25,-298.18,-267.66606822262116
PAGLIARA,81.63,226.98,203.38709677419354
PAGLIARA,0.0,0.0,0.0
PATTI,68.94,5650.495,444.95590203953066
PATTI,0.0,0.0,0.0
PATTI,-47.92,-6074.19,-472.99408191870424
PETTINEO,0.0,0.0,0.0
PETTINEO,0.0,0.0,0.0
PETTINEO,85.43,279.38,225.12489927477841
PETTINEO,-66.17,-287.94,-228.52380952380952
PIRAINO,0.0,0.0,0.0
PIRAINO,0.0,0.0,0.0
PIRAINO,73.28,1306.811,344.1693442191204
PIRAINO,-39.76,-1570.72,-409.8956158663883
RACCUJA,76.12,240.16,287.96163069544366
RACCUJA,0.0,0.0,0.0
RACCUJA,0.0,0.0,0.0
RACCUJA,-24.24,-263.52,-294.43575418994413
REITANO,70.22,528.28,749.3333333333334
REITANO,-58.0,-539.23,-749.9721835883171
REITANO,0.0,0.0,0.0
REITANO,0.0,0.0,0.0
ROCCAFIORITA,0.0,0.0,0.0
ROCCAFIORITA,75.07,49.937,280.5449438202247
ROCCAFIORITA,-69.77,-49.516,-273.56906077348066
ROCCAFIORITA,0.0,0.0,0.0
ROCCALUMERA,0.0,0.0,0.0
ROCCALUMERA,-66.28,-1976.7,-502.72126144455746
ROCCALUMERA,0.0,0.0,0.0
ROCCALUMERA,71.78,2310.144,568.4409448818898
ROCCAVALDINA,0.0,0.0,0.0
ROCCAVALDINA,0.0,0.0,0.0
ROCCAVALDINA,51.09,355.652,354.5882352941176
ROCCAVALDINA,-35.82,-353.711,-350.9037698412698
ROCCELLA VALDEMONE,48.52,178.15,318.125
ROCCELLA VALDEMONE,0.0,0.0,0.0
ROCCELLA VALDEMONE,0.0,0.0,0.0
ROCCELLA VALDEMONE,-27.19,-178.7,-308.1034482758621
RODI'MILICI,0.0,0.0,0.0
RODI'MILICI,0.0,0.0,0.0
RODI'MILICI,75.4,599.91,306.23277182235836
RODI'MILICI,-64.87,-598.5,-304.1158536585366
ROMETTA,-85.27,-2334.638,-363.1417016643335
ROMETTA,0.0,0.0,0.0
ROMETTA,0.0,0.0,0.0
ROMETTA,82.21,2139.17,324.3132201334142
SAN FILIPPO DEL MELA,66.8,2656.09,396.96457928560756
SAN FILIPPO DEL MELA,0.0,0.0,0.0
SAN FILIPPO DEL MELA,0.0,0.0,0.0
SAN FILIPPO DEL MELA,-23.4,-2736.59,-404.2230428360414
SAN FRATELLO,76.51,798.46,249.6747967479675
SAN FRATELLO,0.0,0.0,0.0
SAN FRATELLO,0.0,0.0,0.0
SAN FRATELLO,-57.88,-844.57,-249.9467298017165
SAN MARCO D'ALUNZIO,0.0,0.0,0.0
SAN MARCO D'ALUNZIO,73.17,519.93,286.147495872317
SAN MARCO D'ALUNZIO,-76.57,-581.575,-319.8982398239824
SAN MARCO D'ALUNZIO,0.0,0.0,0.0
SAN PIER NICETO,61.1,996.25,385.6949283778552
SAN PIER NICETO,0.0,0.0,0.0
SAN PIER NICETO,0.0,0.0,0.0
SAN PIER NICETO,-38.76,-987.67,-374.40106141015923
SAN PIERO PATTI,0.0,0.0,0.0
SAN PIERO PATTI,77.84,968.94,373.67527959892016
SAN PIERO PATTI,0.0,0.0,0.0
SAN PIERO PATTI,-44.39,-1075.98,-404.96048174633046
SAN SALVATORE DI FITALIA,81.3,286.35,255.89812332439678
SAN SALVATORE DI FITALIA,0.0,0.0,0.0
SAN SALVATORE DI FITALIA,-43.59,-361.65,-306.4830508474576
SANTA DOMENICA VITTORIA,0.0,0.0,0.0
SANTA DOMENICA VITTORIA,35.13,287.34,336.85814771395076
SANTA DOMENICA VITTORIA,-39.7,-269.87,-310.5523590333717
SANTA DOMENICA VITTORIA,0.0,0.0,0.0
SANT'AGATA DI MILITELLO,0.0,0.0,0.0
SANT'AGATA DI MILITELLO,0.0,0.0,0.0
SANT'AGATA DI MILITELLO,75.34,5089.34,426.49291879661445
SANT'AGATA DI MILITELLO,-41.47,-5406.754,-443.54011484823627
SANT'ALESSIO SICULO,-42.91,-899.889,-605.1708137188971
SANT'ALESSIO SICULO,0.0,0.0,0.0
SANT'ALESSIO SICULO,0.0,0.0,0.0
SANT'ALESSIO SICULO,50.79,967.1,623.9354838709677
SANTA LUCIA DEL MELA,66.42,1634.926,373.78280749885687
SANTA LUCIA DEL MELA,0.0,0.0,0.0
SANTA LUCIA DEL MELA,0.0,0.0,0.0
SANTA LUCIA DEL MELA,-50.98,-1350.051,-299.6783573806881
SANTA MARINA SALINA,-34.5,-520.35,-617.2597864768683
SANTA MARINA SALINA,0.0,0.0,0.0
SANTA MARINA SALINA,39.89,611.22,712.3776223776224
SANTA MARINA SALINA,0.0,0.0,0.0
SANT'ANGELO DI BROLO,86.38,910.665,334.5573108008817
SANT'ANGELO DI BROLO,0.0,0.0,0.0
SANT'ANGELO DI BROLO,0.0,0.0,0.0
SANT'ANGELO DI BROLO,-20.47,-1240.7,-430.3503295178633
SANTA TERESA DI RIVA,75.5,3468.606,374.3369307144399
SANTA TERESA DI RIVA,0.0,0.0,0.0
SANTA TERESA DI RIVA,0.0,0.0,0.0
SANTA TERESA DI RIVA,-73.12,-3509.879,-372.83609517739535
SAN TEODORO,0.0,0.0,0.0
SAN TEODORO,0.0,0.0,0.0
SAN TEODORO,72.85,358.349,286.4500399680256
SAN TEODORO,-36.7,-383.12,-299.78090766823163
SANTO STEFANO DI CAMASTRA,0.0,0.0,0.0
SANTO STEFANO DI CAMASTRA,70.07,1995.504,458.63111928292346
SANTO STEFANO DI CAMASTRA,0.0,0.0,0.0
SANTO STEFANO DI CAMASTRA,-67.03,-2049.776,-456.6219648028514
SAPONARA,82.65,1342.28,365.74386920980925
SAPONARA,0.0,0.0,0.0
SAPONARA,0.0,0.0,0.0
SAPONARA,-50.37,-1241.84,-333.2903918411165
SAVOCA,-55.19,-553.57,-326.97578263437686
SAVOCA,0.0,0.0,0.0
SAVOCA,59.71,608.95,355.0728862973761
SAVOCA,0.0,0.0,0.0
SCALETTA ZANCLEA,0.0,0.0,0.0
SCALETTA ZANCLEA,67.47,587.75,318.56368563685635
SCALETTA ZANCLEA,0.0,0.0,0.0
SCALETTA ZANCLEA,-65.1,-679.73,-354.7651356993737
SINAGRA,93.88,824.69,334.96750609260766
SINAGRA,0.0,0.0,0.0
SINAGRA,0.0,0.0,0.0
SINAGRA,-79.86,-1115.44,-437.0846394984326
SPADAFORA,0.0,0.0,0.0
SPADAFORA,67.32,1943.072,418.0447504302926
SPADAFORA,0.0,0.0,0.0
SPADAFORA,-65.01,-1888.59,-394.03087836428125
TAORMINA,0.0,0.0,0.0
TAORMINA,0.0,0.0,0.0
TAORMINA,68.49,9345.366,890.1196304409943
TAORMINA,-60.51,-5942.685,-565.21637816245
TORREGROTTA,-28.45,-2814.862,-390.14026334026335
TORREGROTTA,0.0,0.0,0.0
TORREGROTTA,0.0,0.0,0.0
TORREGROTTA,58.61,2915.44,399.53953679594355
TORTORICI,66.69,1231.235,218.7306804050453
TORTORICI,0.0,0.0,0.0
TORTORICI,0.0,0.0,0.0
TORTORICI,-45.33,-1311.1,-220.27889784946237
TRIPI,86.48,246.133,329.0548128342246
TRIPI,0.0,0.0,0.0
TRIPI,-29.65,-309.096,-403.5195822454308
TUSA,80.46,1046.022,411.33385764844667
TUSA,0.0,0.0,0.0
TUSA,0.0,0.0,0.0
TUSA,-67.48,-1002.01,-370.7029226785054
UCRIA,77.19,317.545,362.49429223744295
UCRIA,0.0,0.0,0.0
UCRIA,0.0,0.0,0.0
UCRIA,-56.04,-309.25,-330.042689434365
VALDINA,0.0,0.0,0.0
VALDINA,52.13,522.239,415.1343402225756
VALDINA,0.0,0.0,0.0
VALDINA,-27.32,-426.806,-328.8181818181818
VENETICO,0.0,0.0,0.0
VENETICO,-34.04,-1589.407,-403.4027918781726
VENETICO,60.08,1560.836,393.2567397329302
VILLAFRANCA TIRRENA,71.06,3618.246,456.96463753473097
VILLAFRANCA TIRRENA,0.0,0.0,0.0
VILLAFRANCA TIRRENA,0.0,0.0,0.0
VILLAFRANCA TIRRENA,-75.66,-3150.609,-382.5411607576493
TERME VIGLIATORE,0.0,0.0,0.0
TERME VIGLIATORE,0.0,0.0,0.0
TERME VIGLIATORE,-68.52,-2980.8,-412.68171120033224
TERME VIGLIATORE,72.5,2839.76,392.01546107123136
ACQUEDOLCI,0.0,0.0,0.0
ACQUEDOLCI,0.0,0.0,0.0
ACQUEDOLCI,-74.78,-1728.34,-314.6440924813399
ACQUEDOLCI,83.04,1801.22,327.673276332545
TORRENOVA,0.0,0.0,0.0
TORRENOVA,0.0,0.0,0.0
TORRENOVA,-73.51,-1750.89,-389.5194660734149
TORRENOVA,87.91,1566.659,347.2205230496454
AGRIGENTO,69.74,26308.248,475.59065025218285
AGRIGENTO,0.0,0.0,0.0
AGRIGENTO,0.0,0.0,0.0
AGRIGENTO,-72.39,-25306.514,-451.5391917209385
ALESSANDRIA DELLA ROCCA,61.77,701.215,294.38077246011756
ALESSANDRIA DELLA ROCCA,0.0,0.0,0.0
ALESSANDRIA DELLA ROCCA,0.0,0.0,0.0
ALESSANDRIA DELLA ROCCA,-67.07,-988.878,-376.2853881278539
ARAGONA,70.15,3452.783,395.734441260745
ARAGONA,0.0,0.0,0.0
ARAGONA,0.0,0.0,0.0
ARAGONA,-67.63,-4360.64,-483.8167091978254
BIVONA,67.43,1203.64,384.6724193032918
BIVONA,0.0,0.0,0.0
BIVONA,0.0,0.0,0.0
BIVONA,-63.09,-1399.648,-417.9301283965363
BURGIO,76.76,908.804,366.4532258064516
BURGIO,0.0,0.0,0.0
BURGIO,0.0,0.0,0.0
BURGIO,-69.28,-983.344,-382.32659409020215
CALAMONACI,85.81,451.102,393.9755458515284
CALAMONACI,0.0,0.0,0.0
CALAMONACI,0.0,0.0,0.0
CALAMONACI,-90.23,-500.393,-408.8178104575163
CALTABELLOTTA,68.91,1210.78,384.6188055908513
CALTABELLOTTA,0.0,0.0,0.0
CALTABELLOTTA,0.0,0.0,0.0
CALTABELLOTTA,-71.7,-1307.924,-391.4768033522897
CAMASTRA,0.0,0.0,0.0
CAMASTRA,-20.77,-435.18,-222.03061224489795
CAMASTRA,56.29,359.432,180.43775100401606
CAMASTRA,0.0,0.0,0.0
CAMMARATA,74.88,2364.571,405.10039403803324
CAMMARATA,0.0,0.0,0.0
CAMMARATA,0.0,0.0,0.0
CAMMARATA,-66.82,-2308.71,-386.0073566293262
CAMPOBELLO DI LICATA,65.01,3448.019,382.17900687209044
CAMPOBELLO DI LICATA,0.0,0.0,0.0
CAMPOBELLO DI LICATA,0.0,0.0,0.0
CAMPOBELLO DI LICATA,-60.73,-3622.426,-388.96445828411896
CANICATTI',0.0,0.0,0.0
CANICATTI',57.52,13444.2,390.2865271286324
CANICATTI',0.0,0.0,0.0
CANICATTI',-38.61,-14497.998,-414.34689911403257
CASTELTERMINI,80.89,2789.184,386.7420965058236
CASTELTERMINI,0.0,0.0,0.0
CASTELTERMINI,0.0,0.0,0.0
CASTELTERMINI,-62.12,-3277.32,-435.35069075451645
CASTROFILIPPO,65.55,1214.931,468.5426147319707
CASTROFILIPPO,0.0,0.0,0.0
CASTROFILIPPO,0.0,0.0,0.0
CASTROFILIPPO,-59.73,-1097.514,-408.7575418994413
CATTOLICA ERACLEA,64.85,1175.07,361.6712834718375
CATTOLICA ERACLEA,0.0,0.0,0.0
CATTOLICA ERACLEA,0.0,0.0,0.0
CATTOLICA ERACLEA,-76.31,-1380.71,-406.44980865469535
CIANCIANA,59.51,1192.94,392.4144736842105
CIANCIANA,0.0,0.0,0.0
CIANCIANA,0.0,0.0,0.0
CIANCIANA,-61.46,-1279.009,-393.1782969566554
COMITINI,66.28,327.175,386.7316784869976
COMITINI,0.0,0.0,0.0
COMITINI,-70.2,-294.78,-333.46153846153845
COMITINI,0.0,0.0,0.0
FAVARA,46.61,12944.25,411.5687895456424
FAVARA,0.0,0.0,0.0
FAVARA,0.0,0.0,0.0
FAVARA,-39.91,-12152.43,-374.5432410774826
GROTTE,76.91,1657.731,322.51575875486384
GROTTE,0.0,0.0,0.0
GROTTE,0.0,0.0,0.0
GROTTE,-77.81,-1744.826,-326.0138266068759
JOPPOLO GIANCAXIO,72.71,342.87,323.1573986804901
JOPPOLO GIANCAXIO,0.0,0.0,0.0
JOPPOLO GIANCAXIO,-70.42,-326.574,-291.58392857142854
LAMPEDUSA E LINOSA,0.0,0.0,0.0
LAMPEDUSA E LINOSA,-10.76,-5696.882,-893.9089910560176
LAMPEDUSA E LINOSA,0.0,0.0,0.0
LAMPEDUSA E LINOSA,36.23,8160.132,1248.108289996941
LICATA,47.28,21987.15,643.1059697563544
LICATA,0.0,0.0,0.0
LICATA,0.0,0.0,0.0
LICATA,-10.53,-18826.97,-535.0242973656541
LUCCA SICULA,86.51,506.022,298.18621096051857
LUCCA SICULA,0.0,0.0,0.0
LUCCA SICULA,0.0,0.0,0.0
LUCCA SICULA,-84.55,-528.946,-303.9919540229885
MENFI,0.0,0.0,0.0
MENFI,0.0,0.0,0.0
MENFI,72.45,5863.762,496.2140983329102
MENFI,-68.29,-5369.93,-447.1587975684903
MONTALLEGRO,56.71,1065.22,453.47807577692635
MONTALLEGRO,0.0,0.0,0.0
MONTALLEGRO,0.0,0.0,0.0
MONTALLEGRO,-41.0,-953.79,-396.7512479201331
MONTEVAGO,77.61,890.13,334.50958286358514
MONTEVAGO,0.0,0.0,0.0
MONTEVAGO,0.0,0.0,0.0
MONTEVAGO,-72.97,-884.438,-318.37221022318215
NARO,0.0,0.0,0.0
NARO,0.0,0.0,0.0
NARO,57.23,2167.79,308.1873756042081
NARO,-61.83,-2321.06,-324.3969252271139
PALMA DI MONTECHIARO,0.0,0.0,0.0
PALMA DI MONTECHIARO,9.58,9192.892,430.86295463067114
PALMA DI MONTECHIARO,-4.62,-9411.24,-440.5804971677356
PALMA DI MONTECHIARO,0.0,0.0,0.0
PORTO EMPEDOCLE,0.0,0.0,0.0
PORTO EMPEDOCLE,42.68,9878.076,633.860112936345
PORTO EMPEDOCLE,0.0,0.0,0.0
PORTO EMPEDOCLE,-44.88,-11344.76,-717.2057150082185
RACALMUTO,0.0,0.0,0.0
RACALMUTO,67.39,2679.569,355.80520515203824
RACALMUTO,0.0,0.0,0.0
RACALMUTO,-69.36,-3098.988,-402.7798284377437
RAFFADALI,72.0,4256.922,359.08241248418386
RAFFADALI,0.0,0.0,0.0
RAFFADALI,0.0,0.0,0.0
RAFFADALI,-49.42,-4639.785,-375.11399466407954
RAVANUSA,49.42,3605.44,351.4416609806024
RAVANUSA,0.0,0.0,0.0
RAVANUSA,0.0,0.0,0.0
RAVANUSA,-0.46,-2753.45,-253.49383170686798
REALMONTE,0.0,0.0,0.0
REALMONTE,50.98,1971.036,450.21379625399726
REALMONTE,-64.04,-2123.2,-484.3065693430657
RIBERA,65.88,7664.952,431.5608355385395
RIBERA,0.0,0.0,0.0
RIBERA,0.0,0.0,0.0
RIBERA,-74.19,-7527.176,-419.271208154626
SAMBUCA DI SICILIA,85.66,1925.129,361.7983461755309
SAMBUCA DI SICILIA,0.0,0.0,0.0
SAMBUCA DI SICILIA,0.0,0.0,0.0
SAMBUCA DI SICILIA,-77.77,-1986.095,-358.1776375112714
SAN BIAGIO PLATANI,68.29,1128.264,398.8207847295864
SAN BIAGIO PLATANI,0.0,0.0,0.0
SAN BIAGIO PLATANI,0.0,0.0,0.0
SAN BIAGIO PLATANI,-69.25,-1212.206,-407.190460194827
SAN GIOVANNI GEMINI,75.55,2374.49,317.91270585085016
SAN GIOVANNI GEMINI,0.0,0.0,0.0
SAN GIOVANNI GEMINI,0.0,0.0,0.0
SAN GIOVANNI GEMINI,-75.9,-2649.82,-343.5079077002852
SANTA ELISABETTA,0.0,0.0,0.0
SANTA ELISABETTA,-71.56,-786.843,-361.1027994492887
SANTA ELISABETTA,0.0,0.0,0.0
SANTA ELISABETTA,71.48,774.874,354.79578754578756
SANTA MARGHERITA DI BELICE,76.48,2211.38,371.161463578382
SANTA MARGHERITA DI BELICE,0.0,0.0,0.0
SANTA MARGHERITA DI BELICE,0.0,0.0,0.0
SANTA MARGHERITA DI BELICE,-74.27,-2080.39,-336.2518183287538
SANT'ANGELO MUXARO,0.0,0.0,0.0
SANT'ANGELO MUXARO,0.0,0.0,0.0
SANT'ANGELO MUXARO,72.01,459.276,393.2157534246575
SANT'ANGELO MUXARO,-68.31,-464.551,-390.0512174643157
SANTO STEFANO QUISQUINA,61.51,1307.21,326.96598299149576
SANTO STEFANO QUISQUINA,0.0,0.0,0.0
SANTO STEFANO QUISQUINA,0.0,0.0,0.0
SANTO STEFANO QUISQUINA,-64.39,-1465.038,-345.77248052867594
SCIACCA,84.46,26662.756,688.7465385410209
SCIACCA,0.0,0.0,0.0
SCIACCA,-76.62,-22288.707,-570.3645785352372
SCIACCA,0.0,0.0,0.0
SICULIANA,0.0,0.0,0.0
SICULIANA,71.51,2119.598,509.6412599182496
SICULIANA,0.0,0.0,0.0
SICULIANA,-60.0,-1835.165,-435.9061757719715
VILLAFRANCA SICULA,87.75,467.701,354.3189393939394
VILLAFRANCA SICULA,0.0,0.0,0.0
VILLAFRANCA SICULA,0.0,0.0,0.0
VILLAFRANCA SICULA,-90.06,-480.19,-353.34069168506255
ACQUAVIVA PLATANI,68.43,555.86,650.1286549707602
ACQUAVIVA PLATANI,0.0,0.0,0.0
ACQUAVIVA PLATANI,0.0,0.0,0.0
ACQUAVIVA PLATANI,-36.23,-322.23,-365.7548240635641
BOMPENSIERE,74.27,205.542,429.10647181628394
BOMPENSIERE,0.0,0.0,0.0
BOMPENSIERE,0.0,0.0,0.0
BOMPENSIERE,-58.84,-208.87,-407.94921875
BUTERA,81.57,1644.521,398.86514673781227
BUTERA,0.0,0.0,0.0
BUTERA,0.0,0.0,0.0
BUTERA,-82.89,-1593.64,-371.9981325863679
CALTANISSETTA,61.84,26173.949,448.6296150286243
CALTANISSETTA,0.0,0.0,0.0
CALTANISSETTA,0.0,0.0,0.0
CALTANISSETTA,-58.57,-31306.29,-526.8201935212453
CAMPOFRANCO,72.96,843.996,325.11402157164866
CAMPOFRANCO,0.0,0.0,0.0
CAMPOFRANCO,0.0,0.0,0.0
CAMPOFRANCO,-68.36,-1127.92,-405.58072635742536
DELIA,0.0,0.0,0.0
DELIA,71.75,1293.999,334.8858695652174
DELIA,0.0,0.0,0.0
DELIA,-63.81,-814.635,-206.6552511415525
GELA,58.06,26648.447,376.3320246854302
GELA,0.0,0.0,0.0
GELA,-49.56,-27619.532,-386.0981617390089
GELA,0.0,0.0,0.0
MARIANOPOLI,85.33,443.67,284.22165278667524
MARIANOPOLI,0.0,0.0,0.0
